,weather_grid,fips,county,state
22432,20211,17063,Grundy,IL
22444,20212,17197,Will,IL
22442,20213,17197,Will,IL
22450,20214,17197,Will,IL
22448,20215,18089,Lake,IN
22460,20216,18127,Porter,IN
22455,20217,18091,LaPorte,IN
22468,20218,18149,Starke,IN
22464,20219,18099,Marshall,IN
22482,20220,18099,Marshall,IN
22479,20221,18085,Kosciusko,IN
22475,20222,18113,Noble,IN
22491,20223,18113,Noble,IN
22490,20224,18033,DeKalb,IN
22505,20225,18033,DeKalb,IN
22498,20226,39039,Defiance,OH
22513,20227,39039,Defiance,OH
22511,20228,39069,Henry,OH
22534,20229,39069,Henry,OH
22532,20230,39173,Wood,OH
22529,20231,39143,Sandusky,OH
22545,20232,39143,Sandusky,OH
22542,20233,39143,Sandusky,OH
22550,20234,39043,Erie,OH
22546,20235,39043,Erie,OH
22556,20236,39093,Lorain,OH
22553,20237,39035,Cuyahoga,OH
22562,20238,39035,Cuyahoga,OH
22560,20239,39055,Geauga,OH
22578,20240,39055,Geauga,OH
22576,20241,39155,Trumbull,OH
22574,20242,39155,Trumbull,OH
22583,20243,42085,Mercer,PA
22581,20244,42085,Mercer,PA
22591,20245,42121,Venango,PA
22588,20246,42121,Venango,PA
22599,20247,42031,Clarion,PA
22597,20248,42053,Forest,PA
22614,20249,42047,Elk,PA
22612,20250,42047,Elk,PA
22610,20251,42047,Elk,PA
22622,20252,42023,Cameron,PA
22620,20253,42035,Clinton,PA
22630,20254,42035,Clinton,PA
22629,20255,42081,Lycoming,PA
22637,20256,42081,Lycoming,PA
22636,20257,42081,Lycoming,PA
22645,20258,42113,Sullivan,PA
22641,20259,42113,Sullivan,PA
22661,20260,42079,Luzerne,PA
22658,20261,42079,Luzerne,PA
22654,20262,42069,Lackawanna,PA
22668,20263,42127,Wayne,PA
22667,20264,42103,Pike,PA
22679,20265,42103,Pike,PA
22673,20266,36071,Orange,NY
22687,20267,36071,Orange,NY
22684,20268,36071,Orange,NY
22706,20269,36079,Putnam,NY
22701,20270,36079,Putnam,NY
22696,20271,09001,Fairfield,CT
22713,20272,09009,New Haven,CT
22711,20273,09009,New Haven,CT
22722,20274,09007,Middlesex,CT
22720,20275,09007,Middlesex,CT
22729,20276,09011,New London,CT
22726,20277,09011,New London,CT
22736,20278,44009,Washington,RI
22735,20279,44009,Washington,RI
22745,20280,44005,Newport,RI
22744,20281,25007,Dukes,MA
22743,20282,25007,Dukes,MA
22749,20283,25007,Dukes,MA
22748,20284,25019,Nantucket,MA
22751,20285,25019,Nantucket,MA
3197,20304,06015,Del Norte,CA
22025,20305,06015,Del Norte,CA
1219,20306,06093,Siskiyou,CA
22024,20307,06093,Siskiyou,CA
3198,20308,06093,Siskiyou,CA
22033,20309,06093,Siskiyou,CA
1220,20310,06093,Siskiyou,CA
22036,20311,06093,Siskiyou,CA
22041,20312,06093,Siskiyou,CA
3199,20313,06093,Siskiyou,CA
22044,20314,06093,Siskiyou,CA
1222,20315,06049,Modoc,CA
22049,20316,06049,Modoc,CA
3200,20317,06049,Modoc,CA
22048,20318,06049,Modoc,CA
1223,20319,06049,Modoc,CA
22053,20320,06049,Modoc,CA
22056,20321,32031,Washoe,NV
3201,20322,32031,Washoe,NV
22061,20323,32031,Washoe,NV
1224,20324,32013,Humboldt,NV
22067,20325,32013,Humboldt,NV
3202,20326,32013,Humboldt,NV
22066,20327,32013,Humboldt,NV
1225,20328,32013,Humboldt,NV
22071,20329,32013,Humboldt,NV
3203,20330,32013,Humboldt,NV
22074,20331,32013,Humboldt,NV
22078,20332,32013,Humboldt,NV
1226,20333,32007,Elko,NV
22082,20334,32007,Elko,NV
3204,20335,32007,Elko,NV
22086,20336,32007,Elko,NV
1227,20337,32007,Elko,NV
22085,20338,32007,Elko,NV
3205,20339,32007,Elko,NV
22090,20340,32007,Elko,NV
22093,20341,32007,Elko,NV
1228,20342,32007,Elko,NV
22096,20343,32007,Elko,NV
3207,20344,32007,Elko,NV
22101,20345,49003,Box Elder,UT
1229,20346,49003,Box Elder,UT
22100,20347,49003,Box Elder,UT
3208,20348,49003,Box Elder,UT
22105,20349,49003,Box Elder,UT
1230,20350,49003,Box Elder,UT
22108,20351,49003,Box Elder,UT
22112,20352,49003,Box Elder,UT
3210,20353,49005,Cache,UT
22119,20354,49005,Cache,UT
1231,20355,49033,Rich,UT
22129,20356,49033,Rich,UT
3212,20357,56023,Lincoln,WY
22128,20358,56023,Lincoln,WY
1234,20359,56023,Lincoln,WY
22139,20360,56023,Lincoln,WY
22143,20361,56037,Sweetwater,WY
3213,20362,56037,Sweetwater,WY
22146,20363,56037,Sweetwater,WY
1235,20364,56037,Sweetwater,WY
22150,20365,56037,Sweetwater,WY
3214,20366,56037,Sweetwater,WY
22149,20367,56037,Sweetwater,WY
1236,20368,56037,Sweetwater,WY
22155,20369,56037,Sweetwater,WY
3215,20370,56007,Carbon,WY
22159,20371,56007,Carbon,WY
22162,20372,56007,Carbon,WY
1237,20373,56007,Carbon,WY
22165,20374,56007,Carbon,WY
3217,20375,56007,Carbon,WY
22170,20376,56007,Carbon,WY
1238,20377,56001,Albany,WY
22169,20378,56001,Albany,WY
3220,20379,56001,Albany,WY
22177,20380,56021,Laramie,WY
22182,20381,56021,Laramie,WY
1241,20382,56015,Goshen,WY
22186,20383,56015,Goshen,WY
3224,20384,56015,Goshen,WY
22194,20385,31007,Banner,NE
1242,20386,31007,Banner,NE
22192,20387,31123,Morrill,NE
3225,20388,31123,Morrill,NE
22204,20389,31123,Morrill,NE
1245,20390,31069,Garden,NE
22209,20391,31069,Garden,NE
22215,20392,31069,Garden,NE
3227,20393,31005,Arthur,NE
22222,20394,31005,Arthur,NE
1249,20395,31117,McPherson,NE
22233,20396,31117,McPherson,NE
3230,20397,31117,McPherson,NE
22229,20398,31113,Logan,NE
1250,20399,31113,Logan,NE
22242,20400,31041,Custer,NE
22249,20401,31041,Custer,NE
3234,20402,31041,Custer,NE
22253,20403,31041,Custer,NE
1257,20404,31175,Valley,NE
22264,20405,31175,Valley,NE
3236,20406,31077,Greeley,NE
22259,20407,31077,Greeley,NE
1258,20408,31011,Boone,NE
22277,20409,31011,Boone,NE
3239,20410,31141,Platte,NE
22288,20411,31141,Platte,NE
22299,20412,31037,Colfax,NE
1262,20413,31053,Dodge,NE
22307,20414,31053,Dodge,NE
3240,20415,31177,Washington,NE
22319,20416,31177,Washington,NE
1263,20417,19085,Harrison,IA
22315,20418,19085,Harrison,IA
3244,20419,19165,Shelby,IA
22331,20420,19165,Shelby,IA
22337,20421,19009,Audubon,IA
1268,20422,19077,Guthrie,IA
22341,20423,19077,Guthrie,IA
3247,20424,19049,Dallas,IA
22351,20425,19049,Dallas,IA
1271,20426,19153,Polk,IA
22350,20427,19153,Polk,IA
3250,20428,19099,Jasper,IA
22361,20429,19099,Jasper,IA
1272,20430,19157,Poweshiek,IA
22368,20431,19157,Poweshiek,IA
22375,20432,19095,Iowa,IA
3252,20433,19095,Iowa,IA
22381,20434,19103,Johnson,IA
1275,20435,19103,Johnson,IA
22391,20436,19031,Cedar,IA
3256,20437,19163,Scott,IA
22388,20438,19163,Scott,IA
1277,20439,19163,Scott,IA
22406,20440,17195,Whiteside,IL
22413,20441,17195,Whiteside,IL
3261,20442,17103,Lee,IL
22418,20443,17103,Lee,IL
1282,20444,17103,Lee,IL
22430,20445,17099,LaSalle,IL
3265,20446,17093,Kendall,IL
22427,20447,17093,Kendall,IL
1286,20448,17197,Will,IL
22438,20449,17031,Cook,IL
3267,20450,17031,Cook,IL
22447,20451,18089,Lake,IN
22454,20452,18127,Porter,IN
1287,20453,18091,LaPorte,IN
22461,20454,18091,LaPorte,IN
3270,20455,18141,St. Joseph,IN
22473,20456,18141,St. Joseph,IN
1289,20457,18039,Elkhart,IN
22471,20458,18087,LaGrange,IN
3272,20459,18087,LaGrange,IN
22485,20460,18151,Steuben,IN
22494,20461,18151,Steuben,IN
1291,20462,39171,Williams,OH
22509,20463,39051,Fulton,OH
3274,20464,39051,Fulton,OH
22523,20465,39095,Lucas,OH
1292,20466,39095,Lucas,OH
22518,20467,39123,Ottawa,OH
3275,20468,39123,Ottawa,OH
22537,20469,39123,Ottawa,OH
1296,20470,39043,Erie,OH
22552,20472,39093,Lorain,OH
3278,20473,39093,Lorain,OH
22557,20474,39035,Cuyahoga,OH
1299,20475,39085,Lake,OH
22568,20476,39055,Geauga,OH
3279,20477,39007,Ashtabula,OH
22565,20478,39007,Ashtabula,OH
1300,20479,42039,Crawford,PA
22580,20480,42039,Crawford,PA
22586,20481,42039,Crawford,PA
3281,20482,42121,Venango,PA
22593,20483,42053,Forest,PA
1301,20484,42053,Forest,PA
22606,20485,42047,Elk,PA
3286,20486,42047,Elk,PA
22602,20487,42083,McKean,PA
1305,20488,42105,Potter,PA
22617,20489,42105,Potter,PA
3287,20490,42105,Potter,PA
22626,20491,42117,Tioga,PA
22633,20492,42117,Tioga,PA
1307,20493,42015,Bradford,PA
22639,20494,42015,Bradford,PA
3291,20495,42015,Bradford,PA
22650,20496,42131,Wyoming,PA
1310,20497,42131,Wyoming,PA
22648,20498,42069,Lackawanna,PA
3292,20499,42127,Wayne,PA
22663,20500,42127,Wayne,PA
22671,20501,36105,Sullivan,NY
1314,20502,36105,Sullivan,NY
22683,20503,36111,Ulster,NY
3296,20504,36111,Ulster,NY
22693,20505,36027,Dutchess,NY
1317,20506,36027,Dutchess,NY
22691,20507,09005,Litchfield,CT
3299,20508,09005,Litchfield,CT
22708,20509,09003,Hartford,CT
1322,20510,09007,Middlesex,CT
22718,20511,09013,Tolland,CT
22723,20512,09011,New London,CT
3300,20513,09011,New London,CT
22732,20514,44003,Kent,RI
1326,20515,44003,Kent,RI
22741,20516,25005,Bristol,MA
3305,20517,25005,Bristol,MA
22739,20518,25001,Barnstable,MA
1329,20519,25001,Barnstable,MA
22747,20520,25001,Barnstable,MA
3307,20521,25001,Barnstable,MA
23432,20539,06015,Del Norte,CA
23430,20540,06015,Del Norte,CA
23426,20541,06015,Del Norte,CA
23423,20542,06015,Del Norte,CA
23421,20543,06093,Siskiyou,CA
23416,20544,06093,Siskiyou,CA
23415,20545,06093,Siskiyou,CA
23412,20546,06093,Siskiyou,CA
23411,20547,06093,Siskiyou,CA
23407,20548,06093,Siskiyou,CA
23406,20549,06093,Siskiyou,CA
23402,20550,06093,Siskiyou,CA
23401,20551,06049,Modoc,CA
23396,20552,06049,Modoc,CA
23394,20553,06049,Modoc,CA
23391,20554,06049,Modoc,CA
23387,20555,06049,Modoc,CA
23385,20556,06049,Modoc,CA
23380,20557,32031,Washoe,NV
23378,20558,32031,Washoe,NV
23373,20559,32031,Washoe,NV
23371,20560,32013,Humboldt,NV
23367,20561,32013,Humboldt,NV
23365,20562,32013,Humboldt,NV
23363,20563,32013,Humboldt,NV
23359,20564,32013,Humboldt,NV
23357,20565,32013,Humboldt,NV
23354,20566,32013,Humboldt,NV
23352,20567,32013,Humboldt,NV
23349,20568,32013,Humboldt,NV
23345,20569,32007,Elko,NV
23340,20570,32007,Elko,NV
23338,20571,32007,Elko,NV
23335,20572,32007,Elko,NV
23333,20573,32007,Elko,NV
23331,20574,32007,Elko,NV
23327,20575,32007,Elko,NV
23325,20576,32007,Elko,NV
23320,20577,32007,Elko,NV
23318,20578,32007,Elko,NV
23314,20579,32007,Elko,NV
23311,20580,32007,Elko,NV
23305,20581,49003,Box Elder,UT
23303,20582,49003,Box Elder,UT
23301,20583,49003,Box Elder,UT
23296,20584,49003,Box Elder,UT
23294,20585,49003,Box Elder,UT
23291,20586,49003,Box Elder,UT
23290,20587,49003,Box Elder,UT
23284,20588,49003,Box Elder,UT
23282,20589,49005,Cache,UT
23276,20590,49005,Cache,UT
23272,20591,49033,Rich,UT
23268,20592,49033,Rich,UT
23267,20593,56023,Lincoln,WY
23266,20594,56023,Lincoln,WY
23261,20595,56023,Lincoln,WY
23260,20596,56023,Lincoln,WY
23256,20597,56037,Sweetwater,WY
23255,20598,56037,Sweetwater,WY
23253,20599,56037,Sweetwater,WY
23252,20600,56037,Sweetwater,WY
23250,20601,56037,Sweetwater,WY
23249,20602,56037,Sweetwater,WY
23248,20603,56037,Sweetwater,WY
23245,20604,56037,Sweetwater,WY
23244,20605,56037,Sweetwater,WY
23242,20606,56037,Sweetwater,WY
23240,20607,56007,Carbon,WY
23238,20608,56007,Carbon,WY
23237,20609,56007,Carbon,WY
23235,20610,56007,Carbon,WY
23234,20611,56007,Carbon,WY
23231,20612,56007,Carbon,WY
23230,20613,56001,Albany,WY
23229,20614,56001,Albany,WY
23225,20615,56001,Albany,WY
23223,20616,56031,Platte,WY
23221,20617,56031,Platte,WY
23220,20618,56015,Goshen,WY
23217,20619,56015,Goshen,WY
23216,20620,56015,Goshen,WY
23213,20621,31157,Scotts Bluff,NE
23212,20622,31157,Scotts Bluff,NE
23211,20623,31157,Scotts Bluff,NE
23203,20624,31123,Morrill,NE
23202,20625,31123,Morrill,NE
23199,20626,31069,Garden,NE
23197,20627,31069,Garden,NE
23194,20628,31069,Garden,NE
23192,20629,31075,Grant,NE
23187,20630,31075,Grant,NE
23186,20631,31091,Hooker,NE
23182,20632,31091,Hooker,NE
23180,20633,31091,Hooker,NE
23179,20634,31171,Thomas,NE
23174,20635,31171,Thomas,NE
23172,20636,31009,Blaine,NE
23168,20637,31009,Blaine,NE
23167,20638,31115,Loup,NE
23163,20639,31115,Loup,NE
23161,20640,31071,Garfield,NE
23157,20641,31071,Garfield,NE
23156,20642,31183,Wheeler,NE
23153,20643,31183,Wheeler,NE
23146,20644,31011,Boone,NE
23144,20645,31011,Boone,NE
23138,20646,31119,Madison,NE
23136,20647,31119,Madison,NE
23131,20648,31167,Stanton,NE
23129,20649,31039,Cuming,NE
23124,20650,31039,Cuming,NE
23123,20651,31021,Burt,NE
23119,20652,31021,Burt,NE
23115,20653,19133,Monona,IA
23111,20654,19047,Crawford,IA
23102,20655,19047,Crawford,IA
23100,20656,19047,Crawford,IA
23094,20657,19027,Carroll,IA
23092,20658,19077,Guthrie,IA
23083,20659,19073,Greene,IA
23081,20660,19049,Dallas,IA
23076,20661,19015,Boone,IA
23072,20662,19153,Polk,IA
23068,20663,19169,Story,IA
23061,20664,19127,Marshall,IA
23057,20665,19127,Marshall,IA
23050,20666,19171,Tama,IA
23046,20667,19171,Tama,IA
23042,20668,19011,Benton,IA
23038,20669,19011,Benton,IA
23035,20670,19113,Linn,IA
23031,20671,19031,Cedar,IA
23028,20672,19031,Cedar,IA
23025,20673,19045,Clinton,IA
23023,20674,19045,Clinton,IA
23017,20675,19045,Clinton,IA
23014,20676,17195,Whiteside,IL
23006,20677,17195,Whiteside,IL
23004,20678,17195,Whiteside,IL
22998,20679,17103,Lee,IL
22996,20680,17103,Lee,IL
22990,20681,17037,DeKalb,IL
22987,20682,17037,DeKalb,IL
22986,20683,17089,Kane,IL
22976,20684,17043,DuPage,IL
22973,20685,17031,Cook,IL
22970,20686,17031,Cook,IL
22969,20689,26021,Berrien,MI
22967,20690,26021,Berrien,MI
22964,20691,26021,Berrien,MI
22959,20692,26027,Cass,MI
22956,20693,26027,Cass,MI
22953,20694,26149,St. Joseph,MI
22944,20695,26149,St. Joseph,MI
22942,20696,26023,Branch,MI
22937,20697,26023,Branch,MI
22935,20698,26059,Hillsdale,MI
22930,20699,26059,Hillsdale,MI
22929,20700,26091,Lenawee,MI
22925,20701,26091,Lenawee,MI
22923,20702,26115,Monroe,MI
22922,20703,26115,Monroe,MI
22916,20704,26115,Monroe,MI
22915,20711,39085,Lake,OH
22913,20712,39085,Lake,OH
22912,20713,39007,Ashtabula,OH
22910,20714,39007,Ashtabula,OH
22907,20715,42049,Erie,PA
22905,20716,42049,Erie,PA
22902,20717,42049,Erie,PA
22900,20718,42123,Warren,PA
22894,20719,42123,Warren,PA
22892,20720,42123,Warren,PA
22886,20721,42083,McKean,PA
22884,20722,42083,McKean,PA
22881,20723,42083,McKean,PA
22877,20724,42105,Potter,PA
22874,20725,42105,Potter,PA
22869,20726,42105,Potter,PA
22867,20727,42117,Tioga,PA
22863,20728,42117,Tioga,PA
22860,20729,42015,Bradford,PA
22857,20730,42015,Bradford,PA
22855,20731,42015,Bradford,PA
22849,20732,42115,Susquehanna,PA
22845,20733,42115,Susquehanna,PA
22843,20734,42115,Susquehanna,PA
22835,20735,42127,Wayne,PA
22832,20736,36025,Delaware,NY
22828,20737,36105,Sullivan,NY
22826,20738,36105,Sullivan,NY
22822,20739,36111,Ulster,NY
22820,20740,36111,Ulster,NY
22815,20741,36027,Dutchess,NY
22812,20742,36027,Dutchess,NY
22811,20743,09005,Litchfield,CT
22801,20744,09005,Litchfield,CT
22798,20745,09003,Hartford,CT
22792,20746,09003,Hartford,CT
22791,20747,09013,Tolland,CT
22784,20748,09015,Windham,CT
22782,20749,09015,Windham,CT
22776,20750,44007,Providence,RI
22774,20751,44007,Providence,RI
22765,20752,25005,Bristol,MA
22764,20753,25023,Plymouth,MA
22761,20754,25023,Plymouth,MA
22755,20755,25001,Barnstable,MA
22754,20756,25001,Barnstable,MA
22752,20757,25001,Barnstable,MA
23429,20775,41015,Curry,OR
3196,20776,41015,Curry,OR
23419,20777,41015,Curry,OR
3195,20778,41033,Josephine,OR
23418,20779,41033,Josephine,OR
3192,20780,41029,Jackson,OR
23414,20781,41029,Jackson,OR
3189,20782,41029,Jackson,OR
23410,20783,41029,Jackson,OR
23405,20784,41035,Klamath,OR
3187,20785,41035,Klamath,OR
23398,20786,41035,Klamath,OR
3185,20787,41035,Klamath,OR
23389,20788,41035,Klamath,OR
3184,20789,41037,Lake,OR
23388,20790,41037,Lake,OR
3182,20791,41037,Lake,OR
23383,20792,41037,Lake,OR
23377,20793,41037,Lake,OR
3181,20794,41037,Lake,OR
23369,20795,41037,Lake,OR
3180,20796,41025,Harney,OR
23362,20797,41025,Harney,OR
3179,20798,41025,Harney,OR
23361,20799,41025,Harney,OR
3177,20800,41045,Malheur,OR
23355,20801,41045,Malheur,OR
3176,20802,41045,Malheur,OR
23350,20803,41045,Malheur,OR
23341,20804,41045,Malheur,OR
3175,20805,16073,Owyhee,ID
23336,20806,16073,Owyhee,ID
3174,20807,16073,Owyhee,ID
23329,20808,16073,Owyhee,ID
3173,20809,16073,Owyhee,ID
23328,20810,16073,Owyhee,ID
3172,20811,16073,Owyhee,ID
23322,20812,16073,Owyhee,ID
23315,20813,16083,Twin Falls,ID
3171,20814,16083,Twin Falls,ID
23307,20815,16083,Twin Falls,ID
3170,20816,16031,Cassia,ID
23300,20817,16031,Cassia,ID
3169,20818,16031,Cassia,ID
23299,20819,16031,Cassia,ID
3167,20820,16031,Cassia,ID
23293,20821,16071,Oneida,ID
3166,20822,16071,Oneida,ID
23289,20823,16071,Oneida,ID
23281,20824,16071,Oneida,ID
3164,20825,16041,Franklin,ID
23270,20826,16041,Franklin,ID
3163,20827,16007,Bear Lake,ID
23264,20828,16007,Bear Lake,ID
3161,20829,56023,Lincoln,WY
23262,20830,56023,Lincoln,WY
3160,20831,56023,Lincoln,WY
23258,20832,56023,Lincoln,WY
23254,20833,56037,Sweetwater,WY
3159,20834,56037,Sweetwater,WY
23251,20835,56037,Sweetwater,WY
3158,20836,56037,Sweetwater,WY
23247,20837,56037,Sweetwater,WY
3157,20838,56037,Sweetwater,WY
23246,20839,56037,Sweetwater,WY
3156,20840,56037,Sweetwater,WY
23243,20841,56037,Sweetwater,WY
3155,20842,56037,Sweetwater,WY
23239,20843,56007,Carbon,WY
23236,20844,56007,Carbon,WY
3153,20845,56007,Carbon,WY
23233,20846,56007,Carbon,WY
3152,20847,56007,Carbon,WY
23227,20848,56007,Carbon,WY
3151,20849,56001,Albany,WY
23226,20850,56001,Albany,WY
3150,20851,56001,Albany,WY
23222,20852,56031,Platte,WY
23218,20853,56031,Platte,WY
3148,20854,56015,Goshen,WY
23214,20855,56015,Goshen,WY
3146,20856,56015,Goshen,WY
23209,20857,31165,Sioux,NE
3143,20858,31165,Sioux,NE
23206,20859,31013,Box Butte,NE
3141,20860,31013,Box Butte,NE
23201,20861,31013,Box Butte,NE
3138,20862,31161,Sheridan,NE
23196,20863,31161,Sheridan,NE
23190,20864,31161,Sheridan,NE
3135,20865,31031,Cherry,NE
23184,20866,31031,Cherry,NE
3133,20867,31031,Cherry,NE
23178,20868,31031,Cherry,NE
3130,20869,31031,Cherry,NE
23176,20870,31031,Cherry,NE
3127,20871,31031,Cherry,NE
23171,20872,31017,Brown,NE
23165,20873,31017,Brown,NE
3123,20874,31149,Rock,NE
23160,20875,31149,Rock,NE
3120,20876,31089,Holt,NE
23152,20877,31089,Holt,NE
3116,20878,31089,Holt,NE
23149,20879,31089,Holt,NE
3114,20880,31003,Antelope,NE
23140,20881,31003,Antelope,NE
3113,20882,31139,Pierce,NE
23133,20883,31139,Pierce,NE
23127,20884,31179,Wayne,NE
3110,20885,31179,Wayne,NE
23121,20886,31173,Thurston,NE
3106,20887,31173,Thurston,NE
23108,20888,19133,Monona,IA
3103,20889,19133,Monona,IA
23105,20890,19047,Crawford,IA
3101,20891,19047,Crawford,IA
23096,20892,19047,Crawford,IA
23086,20893,19027,Carroll,IA
3098,20894,19073,Greene,IA
23077,20895,19073,Greene,IA
3096,20896,19015,Boone,IA
23067,20897,19015,Boone,IA
3091,20898,19169,Story,IA
23062,20899,19169,Story,IA
3090,20900,19127,Marshall,IA
23054,20901,19127,Marshall,IA
3086,20902,19171,Tama,IA
23044,20903,19171,Tama,IA
23037,20904,19011,Benton,IA
3084,20905,19011,Benton,IA
23030,20906,19113,Linn,IA
3082,20907,19113,Linn,IA
23021,20908,19105,Jones,IA
3080,20909,19097,Jackson,IA
23020,20910,19097,Jackson,IA
3077,20911,19097,Jackson,IA
23011,20912,17015,Carroll,IL
23001,20913,17015,Carroll,IL
3072,20914,17141,Ogle,IL
22992,20915,17141,Ogle,IL
3070,20916,17141,Ogle,IL
22981,20917,17037,DeKalb,IL
3066,20918,17037,DeKalb,IL
22978,20919,17089,Kane,IL
3062,20920,17031,Cook,IL
22971,20921,17031,Cook,IL
3061,20922,17031,Cook,IL
22962,20926,26021,Berrien,MI
3059,20927,26021,Berrien,MI
22951,20928,26159,Van Buren,MI
3058,20929,26159,Van Buren,MI
22947,20930,26077,Kalamazoo,MI
3051,20931,26077,Kalamazoo,MI
22940,20932,26025,Calhoun,MI
22934,20933,26025,Calhoun,MI
3050,20934,26075,Jackson,MI
22928,20935,26075,Jackson,MI
3045,20936,26161,Washtenaw,MI
22920,20937,26161,Washtenaw,MI
3044,20938,26161,Washtenaw,MI
22918,20939,26163,Wayne,MI
3041,20940,26163,Wayne,MI
3039,20951,42049,Erie,PA
22904,20952,42049,Erie,PA
22896,20953,42049,Erie,PA
3038,20954,36013,Chautauqua,NY
22889,20955,36013,Chautauqua,NY
3036,20956,36013,Chautauqua,NY
22880,20957,36009,Cattaraugus,NY
3035,20958,36009,Cattaraugus,NY
22878,20959,36009,Cattaraugus,NY
3033,20960,36003,Allegany,NY
22872,20961,36003,Allegany,NY
3031,20962,36101,Steuben,NY
22864,20963,36101,Steuben,NY
22858,20964,36101,Steuben,NY
3027,20965,36015,Chemung,NY
22852,20966,36015,Chemung,NY
3025,20967,36107,Tioga,NY
22840,20968,36107,Tioga,NY
3024,20969,36007,Broome,NY
22839,20970,36007,Broome,NY
3021,20971,36025,Delaware,NY
22830,20972,36025,Delaware,NY
22824,20973,36025,Delaware,NY
3017,20974,36025,Delaware,NY
22819,20975,36111,Ulster,NY
3014,20976,36039,Greene,NY
22808,20977,36021,Columbia,NY
3012,20978,36021,Columbia,NY
22805,20979,25003,Berkshire,MA
3010,20980,25003,Berkshire,MA
22795,20981,25013,Hampden,MA
3004,20982,25013,Hampden,MA
22788,20983,25013,Hampden,MA
22778,20984,25027,Worcester,MA
3000,20985,25027,Worcester,MA
22769,20986,25027,Worcester,MA
2997,20987,25021,Norfolk,MA
22758,20988,25021,Norfolk,MA
2994,20989,25023,Plymouth,MA
22756,20990,25023,Plymouth,MA
22753,20992,25001,Barnstable,MA
23441,21011,41015,Curry,OR
23439,21012,41015,Curry,OR
23457,21013,41033,Josephine,OR
23455,21014,41033,Josephine,OR
23454,21015,41033,Josephine,OR
23465,21016,41029,Jackson,OR
23463,21017,41029,Jackson,OR
23475,21018,41029,Jackson,OR
23474,21019,41029,Jackson,OR
23480,21020,41035,Klamath,OR
23479,21021,41035,Klamath,OR
23486,21022,41035,Klamath,OR
23485,21023,41035,Klamath,OR
23496,21024,41035,Klamath,OR
23495,21025,41037,Lake,OR
