,stationID,anetd,lat_x,lon_x,rainfall,MLRA
11508,24640,12.5,46.125,257.875,3,54
11509,24641,12.5,46.125,258.125,3,54
11510,24642,12.5,46.125,258.375,3,54
11511,24643,12.5,46.125,258.625,3,54
11512,24644,12.5,46.125,258.875,3,54
11513,24645,12.5,46.125,259.125,3,54
11514,24646,12.5,46.125,259.375,3,54
11515,24647,12.5,46.125,259.625,3,54
11516,24648,12.5,46.125,259.875,3,53B
11517,24649,12.5,46.125,260.125,3,53B
11518,24650,12.5,46.125,260.375,3,53B
11519,24651,12.5,46.125,260.625,3,53B
11520,24652,12.5,46.125,260.875,3,53B
11521,24653,12.5,46.125,261.125,3,55B
11522,24654,12.5,46.125,261.375,3,55B
11523,24655,12.5,46.125,261.625,3,55B
11524,24656,12.5,46.125,261.875,3,55B
11525,24657,12.5,46.125,262.125,3,55B
11526,24658,12.5,46.125,262.375,3,55B
11527,24659,12.5,46.125,262.625,3,55B
11528,24660,12.5,46.125,262.875,3,56
11529,24661,12.5,46.125,263.125,3,56
11530,24662,12.5,46.125,263.375,3,56
11531,24663,12.5,46.125,263.625,3,56
11532,24664,12.5,46.125,263.875,3,102A
11533,24665,12.5,46.125,264.125,3,102A
11534,24666,12.5,46.125,264.375,3,102A
11535,24667,12.5,46.125,264.625,3,91
11536,24668,12.5,46.125,264.875,3,90
11537,24669,12.5,46.125,265.125,3,90
11538,24670,12.5,46.125,265.375,3,90
11539,24671,12.5,46.125,265.625,3,90
11540,24672,12.5,46.125,265.875,3,90
11541,24673,12.5,46.125,266.125,3,90
11542,24674,12.5,46.125,266.375,3,90
11543,24675,12.5,46.125,266.625,3,90
11544,24676,12.5,46.125,266.875,3,90
11545,24677,12.5,46.125,267.125,3,94A
11546,24678,12.5,46.125,267.375,3,90
11547,24679,12.5,46.125,267.625,3,90
11548,24680,12.5,46.125,267.875,3,94A
11549,24681,12.5,46.125,268.125,3,94A
11550,24682,12.5,46.125,268.375,3,94A
11551,24683,12.5,46.125,268.625,3,93
11552,24684,12.5,46.125,268.875,3,93
11553,24685,12.5,46.125,269.125,3,93
11554,24686,12.5,46.125,269.375,3,93
11555,24687,12.5,46.125,269.625,3,93
11556,24688,12.5,46.125,269.875,3,94A
11557,24689,12.5,46.125,270.125,3,93
11558,24690,12.5,46.125,270.375,3,94A
11559,24691,12.5,46.125,270.625,3,94A
11560,24692,12.5,46.125,270.875,3,93
11561,24693,12.5,46.125,271.125,3,93
11562,24694,12.5,46.125,271.375,3,93
11563,24695,12.5,46.125,271.625,3,93
11564,24696,12.5,46.125,271.875,3,93
11565,24697,12.5,46.125,272.125,3,93
11566,24698,12.5,46.125,272.375,3,93
11567,24699,12.5,46.125,272.625,3,93
11568,24700,12.5,46.125,272.875,3,93
11569,24701,12.5,46.125,273.125,3,93
11570,24702,12.5,46.125,273.375,3,94B
11571,24703,12.5,46.125,273.625,3,94B
11572,24704,12.5,46.125,273.875,3,94B
11573,24705,12.5,46.125,274.125,3,94B
11574,24706,12.5,46.125,274.375,3,94B
11575,24707,12.5,46.125,274.625,3,94B
11576,24708,12.5,46.125,274.875,3,94B
11577,24709,12.5,46.125,275.125,3,94B
11578,24710,12.5,46.125,275.375,3,94B
11579,24711,12.5,46.125,275.625,3,94B
11580,24712,12.5,46.125,275.875,3,94B
11581,24768,12.5,46.125,289.875,3,143
11582,24769,12.5,46.125,290.125,3,143
11583,24770,12.5,46.125,290.375,3,143
11584,24771,12.5,46.125,290.625,3,143
11585,24772,12.5,46.125,290.875,3,143
11586,24773,12.5,46.125,291.125,3,143
11587,24774,12.5,46.125,291.375,3,143
11588,24775,12.5,46.125,291.625,3,143
11589,24776,12.5,46.125,291.875,3,143
11590,24777,12.5,46.125,292.125,3,146
11591,24789,17.5,46.375,236.125,2,1
11592,24790,17.5,46.375,236.375,2,1
11593,24791,17.5,46.375,236.625,2,1
11594,24792,17.5,46.375,236.875,2,1
11595,24793,17.5,46.375,237.125,2,2
11596,24794,17.5,46.375,237.375,2,2
11597,24795,17.5,46.375,237.625,2,3
11598,24796,17.5,46.375,237.875,2,3
11599,24797,17.5,46.375,238.125,2,3
11600,24798,17.5,46.375,238.375,2,3
11601,24799,17.5,46.375,238.625,2,6
11602,24800,17.5,46.375,238.875,2,6
11603,24801,17.5,46.375,239.125,2,8
11604,24802,17.5,46.375,239.375,3,7
11605,24803,17.5,46.375,239.625,3,7
11606,24804,17.5,46.375,239.875,3,7
11607,24805,17.5,46.375,240.125,3,8
11608,24806,17.5,46.375,240.375,3,8
11609,24807,17.5,46.375,240.625,3,7
11610,24808,17.5,46.375,240.875,3,7
11611,24809,17.5,46.375,241.125,3,7
11612,24810,17.5,46.375,241.375,3,8
11613,24811,17.5,46.375,241.625,3,8
11614,24812,17.5,46.375,241.875,3,9
11615,24813,17.5,46.375,242.125,3,9
11616,24814,12.5,46.375,242.375,3,9
11617,24815,12.5,46.375,242.625,3,8
11618,24816,12.5,46.375,242.875,3,8
11619,24817,12.5,46.375,243.125,3,9
11620,24818,12.5,46.375,243.375,3,43
11621,24819,12.5,46.375,243.625,3,43
11622,24820,12.5,46.375,243.875,3,43
11623,24821,12.5,46.375,244.125,3,9
11624,24822,12.5,46.375,244.375,3,43
11625,24823,12.5,46.375,244.625,3,43
11626,24824,12.5,46.375,244.875,3,43
11627,24825,12.5,46.375,245.125,3,43
11628,24826,12.5,46.375,245.375,3,43
11629,24827,12.5,46.375,245.625,3,43
11630,24828,12.5,46.375,245.875,3,44
11631,24829,12.5,46.375,246.125,3,43
11632,24830,12.5,46.375,246.375,3,43
11633,24831,12.5,46.375,246.625,3,43
11634,24832,12.5,46.375,246.875,3,43
11635,24833,12.5,46.375,247.125,3,43
11636,24834,12.5,46.375,247.375,3,43
11637,24835,12.5,46.375,247.625,3,43
11638,24836,12.5,46.375,247.875,3,43
11639,24837,12.5,46.375,248.125,3,43
11640,24838,12.5,46.375,248.375,3,44
11641,24839,12.5,46.375,248.625,3,44
11642,24840,12.5,46.375,248.875,3,43
11643,24841,12.5,46.375,249.125,3,44
11644,24842,12.5,46.375,249.375,3,44
11645,24843,12.5,46.375,249.625,3,46
11646,24844,12.5,46.375,249.875,3,46
11647,24845,12.5,46.375,250.125,3,58A
11648,24846,12.5,46.375,250.375,3,58A
11649,24847,12.5,46.375,250.625,3,58A
11650,24848,12.5,46.375,250.875,3,58A
11651,24849,12.5,46.375,251.125,3,58A
11652,24850,12.5,46.375,251.375,3,58A
11653,24851,12.5,46.375,251.625,3,58A
11654,24852,12.5,46.375,251.875,3,58A
11655,24853,12.5,46.375,252.125,3,58A
11656,24854,12.5,46.375,252.375,3,58A
11657,24855,12.5,46.375,252.625,3,58A
11658,24856,12.5,46.375,252.875,3,58A
11659,24857,12.5,46.375,253.125,3,60B
11660,24858,12.5,46.375,253.375,3,58A
11661,24859,12.5,46.375,253.625,3,58A
11662,24860,12.5,46.375,253.875,3,58A
11663,24861,12.5,46.375,254.125,3,58A
11664,24862,12.5,46.375,254.375,3,58A
11665,24863,12.5,46.375,254.625,3,58A
11666,24864,12.5,46.375,254.875,3,58A
11667,24865,12.5,46.375,255.125,3,58A
11668,24866,12.5,46.375,255.375,3,58A
11669,24867,12.5,46.375,255.625,3,58A
11670,24868,12.5,46.375,255.875,3,58A
11671,24869,12.5,46.375,256.125,3,58D
11672,24870,12.5,46.375,256.375,3,54
11673,24871,12.5,46.375,256.625,3,54
11674,24872,12.5,46.375,256.875,3,54
11675,24873,12.5,46.375,257.125,3,54
11676,24874,12.5,46.375,257.375,3,54
11677,24875,12.5,46.375,257.625,3,54
11678,24876,12.5,46.375,257.875,3,54
11679,24877,12.5,46.375,258.125,3,54
11680,24878,12.5,46.375,258.375,3,54
11681,24879,12.5,46.375,258.625,3,54
11682,24880,12.5,46.375,258.875,3,54
11683,24881,12.5,46.375,259.125,3,54
11684,24882,12.5,46.375,259.375,3,54
11685,24883,12.5,46.375,259.625,3,54
11686,24884,12.5,46.375,259.875,3,53B
11687,24885,12.5,46.375,260.125,3,53B
11688,24886,12.5,46.375,260.375,3,53B
11689,24887,12.5,46.375,260.625,3,53B
11690,24888,12.5,46.375,260.875,3,53B
11691,24889,12.5,46.375,261.125,3,55B
11692,24890,12.5,46.375,261.375,3,55B
11693,24891,12.5,46.375,261.625,3,55B
11694,24892,12.5,46.375,261.875,3,55B
11695,24893,12.5,46.375,262.125,3,55B
11696,24894,12.5,46.375,262.375,3,55B
11697,24895,12.5,46.375,262.625,3,56
11698,24896,12.5,46.375,262.875,3,56
11699,24897,12.5,46.375,263.125,3,56
11700,24898,12.5,46.375,263.375,3,56
11701,24899,12.5,46.375,263.625,3,56
11702,24900,12.5,46.375,263.875,3,102A
11703,24901,12.5,46.375,264.125,3,91
11704,24902,12.5,46.375,264.375,3,91
11705,24903,12.5,46.375,264.625,3,57
11706,24904,12.5,46.375,264.875,3,91
11707,24905,12.5,46.375,265.125,3,90
11708,24906,12.5,46.375,265.375,3,91
11709,24907,12.5,46.375,265.625,3,91
11710,24908,12.5,46.375,265.875,3,91
11711,24909,12.5,46.375,266.125,3,90
11712,24910,12.5,46.375,266.375,3,90
11713,24911,12.5,46.375,266.625,3,90
11714,24912,12.5,46.375,266.875,3,90
11715,24913,12.5,46.375,267.125,3,90
11716,24914,12.5,46.375,267.375,3,90
11717,24915,12.5,46.375,267.625,3,90
11718,24916,12.5,46.375,267.875,3,90
11719,24917,12.5,46.375,268.125,3,90
11720,24918,12.5,46.375,268.375,3,94A
11721,24919,12.5,46.375,268.625,3,94A
11722,24920,12.5,46.375,268.875,3,92
11723,24921,12.5,46.375,269.125,3,92
11724,24922,12.5,46.375,269.375,3,93
11725,24923,12.5,46.375,269.625,3,93
11726,24924,12.5,46.375,269.875,3,93
11727,24925,12.5,46.375,270.125,3,93
11728,24926,12.5,46.375,270.375,3,93
11729,24927,12.5,46.375,270.625,3,93
11730,24928,12.5,46.375,270.875,3,93
11731,24929,12.5,46.375,271.125,3,93
11732,24930,12.5,46.375,271.375,3,93
11733,24931,12.5,46.375,271.625,3,93
11734,24932,12.5,46.375,271.875,3,93
11735,24933,12.5,46.375,272.125,3,93
11736,24934,12.5,46.375,272.375,3,93
11737,24935,12.5,46.375,272.625,3,93
11738,24936,12.5,46.375,272.875,3,93
11739,24937,12.5,46.375,273.125,3,94B
11740,24938,12.5,46.375,273.375,3,94B
11741,24939,12.5,46.375,273.625,3,94B
11742,24940,12.5,46.375,273.875,3,94B
11743,24941,12.5,46.375,274.125,3,94B
11744,24942,12.5,46.375,274.375,3,94B
11745,24943,12.5,46.375,274.625,3,94B
11746,24944,12.5,46.375,274.875,3,94B
11747,24945,12.5,46.375,275.125,3,94B
11748,24946,12.5,46.375,275.375,3,94B
11749,24947,12.5,46.375,275.625,3,94B
11750,25004,12.5,46.375,289.875,3,143
11751,25005,12.5,46.375,290.125,3,143
11752,25006,12.5,46.375,290.375,3,143
11753,25007,12.5,46.375,290.625,3,143
11754,25008,12.5,46.375,290.875,3,143
11755,25009,12.5,46.375,291.125,3,143
11756,25010,12.5,46.375,291.375,3,143
11757,25011,12.5,46.375,291.625,3,143
11758,25012,12.5,46.375,291.875,3,143
11759,25013,12.5,46.375,292.125,3,143
11760,25025,17.5,46.625,236.125,2,1
11761,25026,17.5,46.625,236.375,2,1
11762,25027,17.5,46.625,236.625,2,1
11763,25028,17.5,46.625,236.875,2,2
11764,25029,17.5,46.625,237.125,2,2
11765,25030,17.5,46.625,237.375,2,2
11766,25031,17.5,46.625,237.625,2,3
11767,25032,17.5,46.625,237.875,2,3
11768,25033,17.5,46.625,238.125,2,3
11769,25034,17.5,46.625,238.375,2,3
11770,25035,17.5,46.625,238.625,2,6
11771,25036,17.5,46.625,238.875,2,6
11772,25037,17.5,46.625,239.125,2,6
11773,25038,17.5,46.625,239.375,3,7
11774,25039,17.5,46.625,239.625,3,7
11775,25040,17.5,46.625,239.875,3,8
11776,25041,17.5,46.625,240.125,3,8
11777,25042,17.5,46.625,240.375,3,7
11778,25043,17.5,46.625,240.625,3,7
11779,25044,17.5,46.625,240.875,3,7
11780,25045,17.5,46.625,241.125,3,7
11781,25046,17.5,46.625,241.375,3,8
11782,25047,17.5,46.625,241.625,3,8
11783,25048,17.5,46.625,241.875,3,8
11784,25049,17.5,46.625,242.125,3,8
11785,25050,17.5,46.625,242.375,3,9
11786,25051,12.5,46.625,242.625,3,9
11787,25052,12.5,46.625,242.875,3,9
11788,25053,12.5,46.625,243.125,3,9
11789,25054,12.5,46.625,243.375,3,9
11790,25055,12.5,46.625,243.625,3,43
11791,25056,12.5,46.625,243.875,3,43
11792,25057,12.5,46.625,244.125,3,43
11793,25058,12.5,46.625,244.375,3,43
11794,25059,12.5,46.625,244.625,3,43
11795,25060,12.5,46.625,244.875,3,43
11796,25061,12.5,46.625,245.125,3,43
11797,25062,12.5,46.625,245.375,3,43
11798,25063,12.5,46.625,245.625,3,43
11799,25064,12.5,46.625,245.875,3,44
11800,25065,12.5,46.625,246.125,3,43
11801,25066,12.5,46.625,246.375,3,43
11802,25067,12.5,46.625,246.625,3,43
11803,25068,12.5,46.625,246.875,3,44
11804,25069,12.5,46.625,247.125,3,43
11805,25070,12.5,46.625,247.375,3,44
11806,25071,12.5,46.625,247.625,3,43
11807,25072,12.5,46.625,247.875,3,44
11808,25073,12.5,46.625,248.125,3,44
11809,25074,12.5,46.625,248.375,3,44
11810,25075,12.5,46.625,248.625,3,43
11811,25076,12.5,46.625,248.875,3,44
11812,25077,12.5,46.625,249.125,3,44
11813,25078,12.5,46.625,249.375,3,43
11814,25079,12.5,46.625,249.625,3,43
11815,25080,12.5,46.625,249.875,3,46
11816,25081,12.5,46.625,250.125,3,46
11817,25082,12.5,46.625,250.375,3,46
11818,25083,12.5,46.625,250.625,3,46
11819,25084,12.5,46.625,250.875,3,58A
11820,25085,12.5,46.625,251.125,3,58A
11821,25086,12.5,46.625,251.375,3,58A
11822,25087,12.5,46.625,251.625,3,58A
11823,25088,12.5,46.625,251.875,3,58A
11824,25089,12.5,46.625,252.125,3,58A
11825,25090,12.5,46.625,252.375,3,58A
11826,25091,12.5,46.625,252.625,3,58A
11827,25092,12.5,46.625,252.875,3,60B
11828,25093,12.5,46.625,253.125,3,60B
11829,25094,12.5,46.625,253.375,3,60B
11830,25095,12.5,46.625,253.625,3,58A
11831,25096,12.5,46.625,253.875,3,58A
11832,25097,12.5,46.625,254.125,3,58A
11833,25098,12.5,46.625,254.375,3,58A
11834,25099,12.5,46.625,254.625,3,58A
11835,25100,12.5,46.625,254.875,3,58A
11836,25101,12.5,46.625,255.125,3,58A
11837,25102,12.5,46.625,255.375,3,58A
11838,25103,12.5,46.625,255.625,3,58A
11839,25104,12.5,46.625,255.875,3,54
11840,25105,12.5,46.625,256.125,3,54
11841,25106,12.5,46.625,256.375,3,58C
11842,25107,12.5,46.625,256.625,3,58C
11843,25108,12.5,46.625,256.875,3,54
11844,25109,12.5,46.625,257.125,3,54
11845,25110,12.5,46.625,257.375,3,54
11846,25111,12.5,46.625,257.625,3,54
11847,25112,12.5,46.625,257.875,3,54
11848,25113,12.5,46.625,258.125,3,54
11849,25114,12.5,46.625,258.375,3,54
11850,25115,12.5,46.625,258.625,3,54
11851,25116,12.5,46.625,258.875,3,54
11852,25117,12.5,46.625,259.125,3,54
11853,25118,12.5,46.625,259.375,3,54
11854,25119,12.5,46.625,259.625,3,53B
11855,25120,12.5,46.625,259.875,3,53B
11856,25121,12.5,46.625,260.125,3,53B
11857,25122,12.5,46.625,260.375,3,55B
11858,25123,12.5,46.625,260.625,3,55B
11859,25124,12.5,46.625,260.875,3,55B
11860,25125,12.5,46.625,261.125,3,55B
11861,25126,12.5,46.625,261.375,3,55B
11862,25127,12.5,46.625,261.625,3,55B
11863,25128,12.5,46.625,261.875,3,55B
11864,25129,12.5,46.625,262.125,3,55B
11865,25130,12.5,46.625,262.375,3,55B
11866,25131,12.5,46.625,262.625,3,56
11867,25132,12.5,46.625,262.875,3,56
11868,25133,12.5,46.625,263.125,3,56
11869,25134,12.5,46.625,263.375,3,56
11870,25135,12.5,46.625,263.625,3,57
11871,25136,12.5,46.625,263.875,3,57
11872,25137,12.5,46.625,264.125,3,91
11873,25138,12.5,46.625,264.375,3,91
11874,25139,12.5,46.625,264.625,3,57
11875,25140,12.5,46.625,264.875,3,57
11876,25141,12.5,46.625,265.125,3,91
11877,25142,12.5,46.625,265.375,3,90
11878,25143,12.5,46.625,265.625,3,91
11879,25144,12.5,46.625,265.875,3,91
11880,25145,12.5,46.625,266.125,3,90
11881,25146,12.5,46.625,266.375,3,88
11882,25147,12.5,46.625,266.625,3,88
11883,25148,12.5,46.625,266.875,3,90
11884,25149,12.5,46.625,267.125,3,90
11885,25150,12.5,46.625,267.375,3,90
11886,25151,12.5,46.625,267.625,3,92
11887,25152,12.5,46.625,267.875,3,92
11888,25153,12.5,46.625,268.125,3,92
11889,25154,12.5,46.625,268.375,3,92
11890,25155,12.5,46.625,268.625,3,94A
11891,25156,12.5,46.625,268.875,3,94A
11892,25160,12.5,46.625,269.875,3,93
11893,25161,12.5,46.625,270.125,3,93
11894,25162,12.5,46.625,270.375,3,93
11895,25163,12.5,46.625,270.625,3,92
11896,25164,12.5,46.625,270.875,3,92
11897,25165,12.5,46.625,271.125,3,93
11898,25166,12.5,46.625,271.375,3,93
11899,25167,12.5,46.625,271.625,3,93
11900,25168,12.5,46.625,271.875,3,93
11901,25169,12.5,46.625,272.125,3,93
11902,25170,12.5,46.625,272.375,3,93
11903,25176,12.5,46.625,273.875,3,94B
11904,25177,12.5,46.625,274.125,3,94B
11905,25178,12.5,46.625,274.375,3,94B
11906,25179,12.5,46.625,274.625,3,94B
11907,25180,12.5,46.625,274.875,3,94B
11908,25241,12.5,46.625,290.125,3,143
11909,25242,12.5,46.625,290.375,3,143
11910,25243,12.5,46.625,290.625,3,143
11911,25244,12.5,46.625,290.875,3,143
11912,25245,12.5,46.625,291.125,3,143
11913,25246,12.5,46.625,291.375,3,143
11914,25247,12.5,46.625,291.625,3,146
11915,25248,12.5,46.625,291.875,3,146
11916,25249,12.5,46.625,292.125,3,146
11917,25260,17.5,46.875,235.875,2,1
11918,25261,17.5,46.875,236.125,2,1
11919,25262,17.5,46.875,236.375,2,1
11920,25263,17.5,46.875,236.625,2,2
11921,25264,17.5,46.875,236.875,2,2
11922,25265,17.5,46.875,237.125,2,2
11923,25266,17.5,46.875,237.375,2,2
11924,25267,17.5,46.875,237.625,2,2
11925,25268,17.5,46.875,237.875,2,3
11926,25269,17.5,46.875,238.125,2,3
11927,25270,17.5,46.875,238.375,2,3
11928,25271,17.5,46.875,238.625,2,6
11929,25272,17.5,46.875,238.875,2,6
11930,25273,17.5,46.875,239.125,2,8
11931,25274,17.5,46.875,239.375,2,8
11932,25275,17.5,46.875,239.625,3,8
11933,25276,17.5,46.875,239.875,3,8
11934,25277,17.5,46.875,240.125,3,7
11935,25278,17.5,46.875,240.375,3,7
11936,25279,17.5,46.875,240.625,3,7
11937,25280,17.5,46.875,240.875,3,7
11938,25281,17.5,46.875,241.125,3,7
11939,25282,17.5,46.875,241.375,3,7
11940,25283,17.5,46.875,241.625,3,8
11941,25284,17.5,46.875,241.875,3,8
11942,25285,17.5,46.875,242.125,3,8
11943,25286,17.5,46.875,242.375,3,9
11944,25287,17.5,46.875,242.625,3,9
11945,25288,12.5,46.875,242.875,3,9
11946,25289,12.5,46.875,243.125,3,9
11947,25290,12.5,46.875,243.375,3,43
11948,25291,12.5,46.875,243.625,3,43
11949,25292,12.5,46.875,243.875,3,43
11950,25293,12.5,46.875,244.125,3,43
11951,25294,12.5,46.875,244.375,3,43
11952,25295,12.5,46.875,244.625,3,43
11953,25296,12.5,46.875,244.875,3,43
11954,25297,12.5,46.875,245.125,3,43
11955,25298,12.5,46.875,245.375,3,43
11956,25299,12.5,46.875,245.625,3,43
11957,25300,12.5,46.875,245.875,3,44
11958,25301,12.5,46.875,246.125,3,43
11959,25302,12.5,46.875,246.375,3,43
11960,25303,12.5,46.875,246.625,3,43
11961,25304,12.5,46.875,246.875,3,43
11962,25305,12.5,46.875,247.125,3,44
11963,25306,12.5,46.875,247.375,3,43
11964,25307,12.5,46.875,247.625,3,43
11965,25308,12.5,46.875,247.875,3,43
11966,25309,12.5,46.875,248.125,3,43
11967,25310,12.5,46.875,248.375,3,43
11968,25311,12.5,46.875,248.625,3,43
11969,25312,12.5,46.875,248.875,3,43
11970,25313,12.5,46.875,249.125,3,43
11971,25314,12.5,46.875,249.375,3,43
11972,25315,12.5,46.875,249.625,3,43
11973,25316,12.5,46.875,249.875,3,46
11974,25317,12.5,46.875,250.125,3,46
11975,25318,12.5,46.875,250.375,3,46
11976,25319,12.5,46.875,250.625,3,43
11977,25320,12.5,46.875,250.875,3,43
11978,25321,12.5,46.875,251.125,3,46
11979,25322,12.5,46.875,251.375,3,58A
11980,25323,12.5,46.875,251.625,3,58A
11981,25324,12.5,46.875,251.875,3,58A
11982,25325,12.5,46.875,252.125,3,58A
11983,25326,12.5,46.875,252.375,3,58A
11984,25327,12.5,46.875,252.625,3,58A
11985,25328,12.5,46.875,252.875,3,58A
11986,25329,12.5,46.875,253.125,3,58A
11987,25330,12.5,46.875,253.375,3,58A
11988,25331,12.5,46.875,253.625,3,58A
11989,25332,12.5,46.875,253.875,3,58A
11990,25333,12.5,46.875,254.125,3,58A
11991,25334,12.5,46.875,254.375,3,58A
11992,25335,12.5,46.875,254.625,3,58A
11993,25336,12.5,46.875,254.875,3,58A
11994,25337,12.5,46.875,255.125,3,58A
11995,25338,12.5,46.875,255.375,3,58A
11996,25339,12.5,46.875,255.625,3,58A
11997,25340,12.5,46.875,255.875,3,54
11998,25341,12.5,46.875,256.125,3,54
11999,25342,12.5,46.875,256.375,3,58C
12000,25343,12.5,46.875,256.625,3,58C
12001,25344,12.5,46.875,256.875,3,54
12002,25345,12.5,46.875,257.125,3,54
12003,25346,12.5,46.875,257.375,3,54
12004,25347,12.5,46.875,257.625,3,54
12005,25348,12.5,46.875,257.875,3,54
12006,25349,12.5,46.875,258.125,3,54
12007,25350,12.5,46.875,258.375,3,54
12008,25351,12.5,46.875,258.625,3,54
12009,25352,12.5,46.875,258.875,3,54
12010,25353,12.5,46.875,259.125,3,54
12011,25354,12.5,46.875,259.375,3,53B
12012,25355,12.5,46.875,259.625,3,53B
12013,25356,12.5,46.875,259.875,3,53B
12014,25357,12.5,46.875,260.125,3,55B
12015,25358,12.5,46.875,260.375,3,55B
12016,25359,12.5,46.875,260.625,3,55B
12017,25360,12.5,46.875,260.875,3,55B
12018,25361,12.5,46.875,261.125,3,55B
12019,25362,12.5,46.875,261.375,3,55B
12020,25363,12.5,46.875,261.625,3,55B
12021,25364,12.5,46.875,261.875,3,55B
12022,25365,12.5,46.875,262.125,3,55B
12023,25366,12.5,46.875,262.375,3,55B
12024,25367,12.5,46.875,262.625,3,56
12025,25368,12.5,46.875,262.875,3,56
12026,25369,12.5,46.875,263.125,3,56
12027,25370,12.5,46.875,263.375,3,56
12028,25371,12.5,46.875,263.625,3,57
12029,25372,12.5,46.875,263.875,3,57
12030,25373,12.5,46.875,264.125,3,57
12031,25374,12.5,46.875,264.375,3,57
12032,25375,12.5,46.875,264.625,3,57
12033,25376,12.5,46.875,264.875,3,91
12034,25377,12.5,46.875,265.125,3,91
12035,25378,12.5,46.875,265.375,3,91
12036,25379,12.5,46.875,265.625,3,90
12037,25380,12.5,46.875,265.875,3,90
12038,25381,12.5,46.875,266.125,3,90
12039,25382,12.5,46.875,266.375,3,88
12040,25383,12.5,46.875,266.625,3,88
12041,25384,12.5,46.875,266.875,3,88
12042,25385,12.5,46.875,267.125,3,90
12043,25386,12.5,46.875,267.375,3,90
12044,25387,12.5,46.875,267.625,3,93
12045,25388,12.5,46.875,267.875,3,93
12046,25392,12.5,46.875,268.875,3,92
12047,25393,12.5,46.875,269.125,3,92
12048,25400,12.5,46.875,270.875,3,92
12049,25401,12.5,46.875,271.125,3,93
12050,25402,12.5,46.875,271.375,3,93
12051,25404,12.5,46.875,271.875,3,93
12052,25405,12.5,46.875,272.125,3,93
12053,25478,12.5,46.875,290.375,3,143
12054,25479,12.5,46.875,290.625,3,143
12055,25480,12.5,46.875,290.875,3,143
12056,25481,12.5,46.875,291.125,3,143
12057,25482,12.5,46.875,291.375,3,143
12058,25483,12.5,46.875,291.625,3,143
12059,25484,12.5,46.875,291.875,3,146
12060,25485,12.5,46.875,292.125,3,146
12061,25496,17.5,47.125,235.875,2,1
12062,25497,17.5,47.125,236.125,2,1
12063,25498,17.5,47.125,236.375,2,1
12064,25499,17.5,47.125,236.625,2,1
12065,25500,17.5,47.125,236.875,2,2
12066,25502,17.5,47.125,237.375,2,2
12067,25503,17.5,47.125,237.625,2,2
12068,25504,17.5,47.125,237.875,2,2
12069,25505,17.5,47.125,238.125,2,2
12070,25506,17.5,47.125,238.375,2,3
12071,25507,17.5,47.125,238.625,2,3
12072,25508,17.5,47.125,238.875,2,6
12073,25509,17.5,47.125,239.125,2,8
12074,25510,17.5,47.125,239.375,2,8
12075,25511,17.5,47.125,239.625,2,6
12076,25512,17.5,47.125,239.875,3,8
12077,25513,17.5,47.125,240.125,3,7
12078,25514,17.5,47.125,240.375,3,7
12079,25515,17.5,47.125,240.625,3,7
12080,25516,17.5,47.125,240.875,3,7
12081,25517,17.5,47.125,241.125,3,7
12082,25518,17.5,47.125,241.375,3,8
12083,25519,17.5,47.125,241.625,3,8
12084,25520,17.5,47.125,241.875,3,8
12085,25521,17.5,47.125,242.125,3,9
12086,25522,17.5,47.125,242.375,3,9
12087,25523,17.5,47.125,242.625,3,9
12088,25524,17.5,47.125,242.875,3,9
12089,25525,12.5,47.125,243.125,3,9
12090,25526,12.5,47.125,243.375,3,43
12091,25527,12.5,47.125,243.625,3,43
12092,25528,12.5,47.125,243.875,3,43
12093,25529,12.5,47.125,244.125,3,43
12094,25530,12.5,47.125,244.375,3,43
12095,25531,12.5,47.125,244.625,3,43
12096,25532,12.5,47.125,244.875,3,43
12097,25533,12.5,47.125,245.125,3,44
12098,25534,12.5,47.125,245.375,3,43
12099,25535,12.5,47.125,245.625,3,44
12100,25536,12.5,47.125,245.875,3,43
12101,25537,12.5,47.125,246.125,3,43
12102,25538,12.5,47.125,246.375,3,43
12103,25539,12.5,47.125,246.625,3,44
12104,25540,12.5,47.125,246.875,3,44
12105,25541,12.5,47.125,247.125,3,43
12106,25542,12.5,47.125,247.375,3,43
12107,25543,12.5,47.125,247.625,3,43
12108,25544,12.5,47.125,247.875,3,43
12109,25545,12.5,47.125,248.125,3,43
12110,25546,12.5,47.125,248.375,3,43
12111,25547,12.5,47.125,248.625,3,46
12112,25548,12.5,47.125,248.875,3,43
12113,25549,12.5,47.125,249.125,3,43
12114,25550,12.5,47.125,249.375,3,43
12115,25551,12.5,47.125,249.625,3,46
12116,25552,12.5,47.125,249.875,3,58A
12117,25553,12.5,47.125,250.125,3,46
12118,25554,12.5,47.125,250.375,3,46
12119,25555,12.5,47.125,250.625,3,46
12120,25556,12.5,47.125,250.875,3,58A
12121,25557,12.5,47.125,251.125,3,58A
12122,25558,12.5,47.125,251.375,3,58A
12123,25559,12.5,47.125,251.625,3,58A
12124,25560,12.5,47.125,251.875,3,58A
12125,25561,12.5,47.125,252.125,3,58A
12126,25562,12.5,47.125,252.375,3,58A
12127,25563,12.5,47.125,252.625,3,58A
12128,25564,12.5,47.125,252.875,3,58A
12129,25565,12.5,47.125,253.125,3,58A
12130,25566,12.5,47.125,253.375,3,58A
12131,25567,12.5,47.125,253.625,3,58A
12132,25568,12.5,47.125,253.875,3,58A
12133,25569,12.5,47.125,254.125,3,54
12134,25570,12.5,47.125,254.375,3,54
