weather_grid (Trip)	stationID (Meridith)	lat	lon
11214	23692	45.125	-103.125
9914	22159	43.375	-73.375
9746	21978	43.375	-118.625
11087	23528	44.875	-85.125
11000	23441	44.875	-106.875
10895	23303	44.625	-82.375
10786	23194	44.625	-109.625
10576	22949	44.375	-111.875
10369	22705	44.125	-113.875
10298	22619	43.875	-76.375
10164	22462	43.875	-115.625
11272	23750	45.125	-88.625
11213	23691	45.125	-103.375
9331	21495	42.875	-121.375
9122	21254	42.625	-122.625
11088	23529	44.875	-84.875
10999	23440	44.875	-107.125
9717	21929	43.125	-71.875
9537	21736	43.125	-120.125
11273	23751	45.125	-88.375
11212	23690	45.125	-103.625
10785	23193	44.625	-109.875
10575	22948	44.375	-112.125
10111	22390	43.625	-74.625
9954	22219	43.625	-117.375
8913	21013	42.375	-123.875
11274	23752	45.125	-88.125
11211	23689	45.125	-103.875
11089	23530	44.875	-84.625
10998	23439	44.875	-107.375
9915	22160	43.375	-73.125
9745	21977	43.375	-118.875
10368	22704	44.125	-114.125
10299	22620	43.875	-76.125
10163	22461	43.875	-115.875
11275	23753	45.125	-87.875
11210	23688	45.125	-104.125
10784	23192	44.625	-110.125
11427	23957	45.375	-95.875
11426	23956	45.375	-96.125
11428	23958	45.375	-95.625
11425	23955	45.375	-96.375
11429	23959	45.375	-95.375
11424	23954	45.375	-96.625
9330	21494	42.875	-121.625
11430	23960	45.375	-95.125
11423	23953	45.375	-96.875
11090	23531	44.875	-84.375
10997	23438	44.875	-107.625
11431	23961	45.375	-94.875
11422	23952	45.375	-97.125
10574	22947	44.375	-112.375
11432	23962	45.375	-94.625
11421	23951	45.375	-97.375
9718	21930	43.125	-71.625
9536	21735	43.125	-120.375
11433	23963	45.375	-94.375
11420	23950	45.375	-97.625
9121	21253	42.625	-122.875
11276	23754	45.125	-87.625
11209	23687	45.125	-104.375
11434	23964	45.375	-94.125
11419	23949	45.375	-97.875
11435	23965	45.375	-93.875
11418	23948	45.375	-98.125
10112	22391	43.625	-74.375
9953	22218	43.625	-117.625
10367	22703	44.125	-114.375
11436	23966	45.375	-93.625
11417	23947	45.375	-98.375
10783	23191	44.625	-110.375
11091	23532	44.875	-84.125
10996	23437	44.875	-107.875
11437	23967	45.375	-93.375
11416	23946	45.375	-98.625
10300	22621	43.875	-75.875
10162	22460	43.875	-116.125
11277	23755	45.125	-87.375
11208	23686	45.125	-104.625
9916	22161	43.375	-72.875
9744	21976	43.375	-119.125
11438	23968	45.375	-93.125
11415	23945	45.375	-98.875
8912	21012	42.375	-124.125
10573	22946	44.375	-112.625
11439	23969	45.375	-92.875
11414	23944	45.375	-99.125
11440	23970	45.375	-92.625
11413	23943	45.375	-99.375
11278	23756	45.125	-87.125
11207	23685	45.125	-104.875
11092	23533	44.875	-83.875
10995	23436	44.875	-108.125
11441	23971	45.375	-92.375
11412	23942	45.375	-99.625
10782	23190	44.625	-110.625
9329	21493	42.875	-121.875
10366	22702	44.125	-114.625
9719	21931	43.125	-71.375
9535	21734	43.125	-120.625
11442	23972	45.375	-92.125
11411	23941	45.375	-99.875
10113	22392	43.625	-74.125
9952	22217	43.625	-117.875
11279	23757	45.125	-86.875
11206	23684	45.125	-105.125
9120	21252	42.625	-123.125
11443	23973	45.375	-91.875
11410	23940	45.375	-100.125
10301	22622	43.875	-75.625
10161	22459	43.875	-116.375
10572	22945	44.375	-112.875
9917	22162	43.375	-72.625
9743	21975	43.375	-119.375
11093	23534	44.875	-83.625
10994	23435	44.875	-108.375
11444	23974	45.375	-91.625
11409	23939	45.375	-100.375
11280	23758	45.125	-86.625
11205	23683	45.125	-105.375
10781	23189	44.625	-110.875
11445	23975	45.375	-91.375
11408	23938	45.375	-100.625
8911	21011	42.375	-124.375
11446	23976	45.375	-91.125
11407	23937	45.375	-100.875
10365	22701	44.125	-114.875
11094	23535	44.875	-83.375
10993	23434	44.875	-108.625
11281	23759	45.125	-86.375
11204	23682	45.125	-105.625
11447	23977	45.375	-90.875
11406	23936	45.375	-101.125
10571	22944	44.375	-113.125
10114	22393	43.625	-73.875
9951	22216	43.625	-118.125
9328	21492	42.875	-122.125
9720	21932	43.125	-71.125
9534	21733	43.125	-120.875
10302	22623	43.875	-75.375
10160	22458	43.875	-116.625
10780	23188	44.625	-111.125
11448	23978	45.375	-90.625
11405	23935	45.375	-101.375
11282	23760	45.125	-86.125
11203	23681	45.125	-105.875
9119	21251	42.625	-123.375
9918	22163	43.375	-72.375
9742	21974	43.375	-119.625
11449	23979	45.375	-90.375
11404	23934	45.375	-101.625
11095	23536	44.875	-83.125
10992	23433	44.875	-108.875
10364	22700	44.125	-115.125
11450	23980	45.375	-90.125
11403	23933	45.375	-101.875
11283	23761	45.125	-85.875
11202	23680	45.125	-106.125
10570	22943	44.375	-113.375
10779	23187	44.625	-111.375
11451	23981	45.375	-89.875
11402	23932	45.375	-102.125
10115	22394	43.625	-73.625
9950	22215	43.625	-118.375
11096	23537	44.875	-82.875
10991	23432	44.875	-109.125
10303	22624	43.875	-75.125
10159	22457	43.875	-116.875
9721	21933	43.125	-70.875
9533	21732	43.125	-121.125
11284	23762	45.125	-85.625
11201	23679	45.125	-106.375
9327	21491	42.875	-122.375
11452	23982	45.375	-89.625
11401	23931	45.375	-102.375
9919	22164	43.375	-72.125
9741	21973	43.375	-119.875
10363	22699	44.125	-115.375
10778	23186	44.625	-111.625
11453	23983	45.375	-89.375
11400	23930	45.375	-102.625
10569	22942	44.375	-113.625
9118	21250	42.625	-123.625
11097	23538	44.875	-82.625
10990	23431	44.875	-109.375
11285	23763	45.125	-85.375
11200	23678	45.125	-106.625
11454	23984	45.375	-89.125
11399	23929	45.375	-102.875
10304	22625	43.875	-74.875
10158	22456	43.875	-117.125
10116	22395	43.625	-73.375
9949	22214	43.625	-118.625
11455	23985	45.375	-88.875
11398	23928	45.375	-103.125
11286	23764	45.125	-85.125
11199	23677	45.125	-106.875
10777	23185	44.625	-111.875
10989	23430	44.875	-109.625
9722	21934	43.125	-70.625
9532	21731	43.125	-121.375
10496	22855	44.125	-76.375
10362	22698	44.125	-115.625
10568	22941	44.375	-113.875
9326	21490	42.875	-122.625
11456	23986	45.375	-88.625
11397	23927	45.375	-103.375
9920	22165	43.375	-71.875
9740	21972	43.375	-120.125
11287	23765	45.125	-84.875
11198	23676	45.125	-107.125
11457	23987	45.375	-88.375
11396	23926	45.375	-103.625
10988	23429	44.875	-109.875
9117	21249	42.625	-123.875
10305	22626	43.875	-74.625
10157	22455	43.875	-117.375
10776	23184	44.625	-112.125
10117	22396	43.625	-73.125
9948	22213	43.625	-118.875
11458	23988	45.375	-88.125
11395	23925	45.375	-103.875
11288	23766	45.125	-84.625
11197	23675	45.125	-107.375
10567	22940	44.375	-114.125
10497	22856	44.125	-76.125
10361	22697	44.125	-115.875
10987	23428	44.875	-110.125
11459	23989	45.375	-87.875
11394	23924	45.375	-104.125
9531	21730	43.125	-121.625
11606	24193	45.625	-95.875
11605	24192	45.625	-96.125
11607	24194	45.625	-95.625
11604	24191	45.625	-96.375
9921	22166	43.375	-71.625
9739	21971	43.375	-120.375
11608	24195	45.625	-95.375
11603	24190	45.625	-96.625
9325	21489	42.875	-122.875
10775	23183	44.625	-112.375
11289	23767	45.125	-84.375
11196	23674	45.125	-107.625
11609	24196	45.625	-95.125
11602	24189	45.625	-96.875
11610	24197	45.625	-94.875
11601	24188	45.625	-97.125
11611	24198	45.625	-94.625
11600	24187	45.625	-97.375
11612	24199	45.625	-94.375
11599	24186	45.625	-97.625
11460	23990	45.375	-87.625
11393	23923	45.375	-104.375
10306	22627	43.875	-74.375
10156	22454	43.875	-117.625
11613	24200	45.625	-94.125
11598	24185	45.625	-97.875
10566	22939	44.375	-114.375
11614	24201	45.625	-93.875
11597	24184	45.625	-98.125
10986	23427	44.875	-110.375
10118	22397	43.625	-72.875
9947	22212	43.625	-119.125
11615	24202	45.625	-93.625
11596	24183	45.625	-98.375
10498	22857	44.125	-75.875
10360	22696	44.125	-116.125
9116	21248	42.625	-124.125
11290	23768	45.125	-84.125
11195	23673	45.125	-107.875
11616	24203	45.625	-93.375
11595	24182	45.625	-98.625
11461	23991	45.375	-87.375
11392	23922	45.375	-104.625
11617	24204	45.625	-93.125
11594	24181	45.625	-98.875
10774	23182	44.625	-112.625
11618	24205	45.625	-92.875
11593	24180	45.625	-99.125
11462	23992	45.375	-87.125
11391	23921	45.375	-104.875
11619	24206	45.625	-92.625
11592	24179	45.625	-99.375
9530	21729	43.125	-121.875
11291	23769	45.125	-83.875
11194	23672	45.125	-108.125
10985	23426	44.875	-110.625
9922	22167	43.375	-71.375
9738	21970	43.375	-120.625
11620	24207	45.625	-92.375
11591	24178	45.625	-99.625
10565	22938	44.375	-114.625
10307	22628	43.875	-74.125
10155	22453	43.875	-117.875
9324	21488	42.875	-123.125
11621	24208	45.625	-92.125
11590	24177	45.625	-99.875
11463	23993	45.375	-86.875
11390	23920	45.375	-105.125
10499	22858	44.125	-75.625
10359	22695	44.125	-116.375
11622	24209	45.625	-91.875
11589	24176	45.625	-100.125
10773	23181	44.625	-112.875
10119	22398	43.625	-72.625
9946	22211	43.625	-119.375
11292	23770	45.125	-83.625
11193	23671	45.125	-108.375
11623	24210	45.625	-91.625
11588	24175	45.625	-100.375
10984	23425	44.875	-110.875
11464	23994	45.375	-86.625
11389	23919	45.375	-105.375
9115	21247	42.625	-124.375
11624	24211	45.625	-91.375
11587	24174	45.625	-100.625
10564	22937	44.375	-114.875
11625	24212	45.625	-91.125
11586	24173	45.625	-100.875
11293	23771	45.125	-83.375
11192	23670	45.125	-108.625
9529	21728	43.125	-122.125
11465	23995	45.375	-86.375
11388	23918	45.375	-105.625
9923	22168	43.375	-71.125
9737	21969	43.375	-120.875
10308	22629	43.875	-73.875
10154	22452	43.875	-118.125
10772	23180	44.625	-113.125
11626	24213	45.625	-90.875
11585	24172	45.625	-101.125
10500	22859	44.125	-75.375
10358	22694	44.125	-116.625
10983	23424	44.875	-111.125
9323	21487	42.875	-123.375
11627	24214	45.625	-90.625
11584	24171	45.625	-101.375
10120	22399	43.625	-72.375
9945	22210	43.625	-119.625
11466	23996	45.375	-86.125
11387	23917	45.375	-105.875
11294	23772	45.125	-83.125
11191	23669	45.125	-108.875
11628	24215	45.625	-90.375
11583	24170	45.625	-101.625
10563	22936	44.375	-115.125
11629	24216	45.625	-90.125
11582	24169	45.625	-101.875
10771	23179	44.625	-113.375
11467	23997	45.375	-85.875
11386	23916	45.375	-106.125
10982	23423	44.875	-111.375
10309	22630	43.875	-73.625
10153	22451	43.875	-118.375
10501	22860	44.125	-75.125
10357	22693	44.125	-116.875
11630	24217	45.625	-89.875
11581	24168	45.625	-102.125
11295	23773	45.125	-82.875
11190	23668	45.125	-109.125
9924	22169	43.375	-70.875
9736	21968	43.375	-121.125
9528	21727	43.125	-122.375
11468	23998	45.375	-85.625
11385	23915	45.375	-106.375
11631	24218	45.625	-89.625
11580	24167	45.625	-102.375
10121	22400	43.625	-72.125
9944	22209	43.625	-119.875
10562	22935	44.375	-115.375
9322	21486	42.875	-123.625
10981	23422	44.875	-111.625
10770	23178	44.625	-113.625
11632	24219	45.625	-89.375
11579	24166	45.625	-102.625
11296	23774	45.125	-82.625
11189	23667	45.125	-109.375
11469	23999	45.375	-85.375
11384	23914	45.375	-106.625
11633	24220	45.625	-89.125
11578	24165	45.625	-102.875
10502	22861	44.125	-74.875
10356	22692	44.125	-117.125
10310	22631	43.875	-73.375
10152	22450	43.875	-118.625
11634	24221	45.625	-88.875
11577	24164	45.625	-103.125
11470	24000	45.375	-85.125
11383	23913	45.375	-106.875
10980	23421	44.875	-111.875
9925	22170	43.375	-70.625
9735	21967	43.375	-121.375
11188	23666	45.125	-109.625
9527	21726	43.125	-122.625
10561	22934	44.375	-115.625
10769	23177	44.625	-113.875
10122	22401	43.625	-71.875
9943	22208	43.625	-120.125
11635	24222	45.625	-88.625
11576	24163	45.625	-103.375
11471	24001	45.375	-84.875
11382	23912	45.375	-107.125
9321	21485	42.875	-123.875
11636	24223	45.625	-88.375
11575	24162	45.625	-103.625
11187	23665	45.125	-109.875
10503	22862	44.125	-74.625
10355	22691	44.125	-117.375
10979	23420	44.875	-112.125
10311	22632	43.875	-73.125
10151	22449	43.875	-118.875
10768	23176	44.625	-114.125
11637	24224	45.625	-88.125
11574	24161	45.625	-103.875
11472	24002	45.375	-84.625
11381	23911	45.375	-107.375
10560	22933	44.375	-115.875
9926	22171	43.375	-70.375
9734	21966	43.375	-121.625
11186	23664	45.125	-110.125
9526	21725	43.125	-122.875
11638	24225	45.625	-87.875
11573	24160	45.625	-104.125
10123	22402	43.625	-71.625
9942	22207	43.625	-120.375
10978	23419	44.875	-112.375
11780	24429	45.875	-95.875
11779	24428	45.875	-96.125
11473	24003	45.375	-84.375
11380	23910	45.375	-107.625
11781	24430	45.875	-95.625
11778	24427	45.875	-96.375
11782	24431	45.875	-95.375
11777	24426	45.875	-96.625
11783	24432	45.875	-95.125
11776	24425	45.875	-96.875
11784	24433	45.875	-94.875
11775	24424	45.875	-97.125
10504	22863	44.125	-74.375
10354	22690	44.125	-117.625
11785	24434	45.875	-94.625
11774	24423	45.875	-97.375
11639	24226	45.625	-87.625
11572	24159	45.625	-104.375
11786	24435	45.875	-94.375
11773	24422	45.875	-97.625
10767	23175	44.625	-114.375
9320	21484	42.875	-124.125
11787	24436	45.875	-94.125
11772	24421	45.875	-97.875
10312	22633	43.875	-72.875
10150	22448	43.875	-119.125
11788	24437	45.875	-93.875
11771	24420	45.875	-98.125
10695	23093	44.375	-75.875
10559	22932	44.375	-116.125
11185	23663	45.125	-110.375
11789	24438	45.875	-93.625
11770	24419	45.875	-98.375
11474	24004	45.375	-84.125
11379	23909	45.375	-107.875
11640	24227	45.625	-87.375
11571	24158	45.625	-104.625
11790	24439	45.875	-93.375
11769	24418	45.875	-98.625
10977	23418	44.875	-112.625
11791	24440	45.875	-93.125
11768	24417	45.875	-98.875
9733	21965	43.375	-121.875
11792	24441	45.875	-92.875
11767	24416	45.875	-99.125
10124	22403	43.625	-71.375
9941	22206	43.625	-120.625
11641	24228	45.625	-87.125
11570	24157	45.625	-104.875
11793	24442	45.875	-92.625
11766	24415	45.875	-99.375
9525	21724	43.125	-123.125
11184	23662	45.125	-110.625
11475	24005	45.375	-83.875
11378	23908	45.375	-108.125
10766	23174	44.625	-114.625
10505	22864	44.125	-74.125
10353	22689	44.125	-117.875
11794	24443	45.875	-92.375
11765	24414	45.875	-99.625
10696	23094	44.375	-75.625
10558	22931	44.375	-116.375
11795	24444	45.875	-92.125
11764	24413	45.875	-99.875
11642	24229	45.625	-86.875
11569	24156	45.625	-105.125
10313	22634	43.875	-72.625
10149	22447	43.875	-119.375
10976	23417	44.875	-112.875
11796	24445	45.875	-91.875
11763	24412	45.875	-100.125
9319	21483	42.875	-124.375
11476	24006	45.375	-83.625
11377	23907	45.375	-108.375
11797	24446	45.875	-91.625
11762	24411	45.875	-100.375
11183	23661	45.125	-110.875
11643	24230	45.625	-86.625
11568	24155	45.625	-105.375
11798	24447	45.875	-91.375
11761	24410	45.875	-100.625
10765	23173	44.625	-114.875
9732	21964	43.375	-122.125
10125	22404	43.625	-71.125
9940	22205	43.625	-120.875
11799	24448	45.875	-91.125
11760	24409	45.875	-100.875
10506	22865	44.125	-73.875
10352	22688	44.125	-118.125
11477	24007	45.375	-83.375
11376	23906	45.375	-108.625
10975	23416	44.875	-113.125
11644	24231	45.625	-86.375
11567	24154	45.625	-105.625
10697	23095	44.375	-75.375
10557	22930	44.375	-116.625
9524	21723	43.125	-123.375
11800	24449	45.875	-90.875
11759	24408	45.875	-101.125
11182	23660	45.125	-111.125
10314	22635	43.875	-72.375
10148	22446	43.875	-119.625
11801	24450	45.875	-90.625
11758	24407	45.875	-101.375
11645	24232	45.625	-86.125
11566	24153	45.625	-105.875
11478	24008	45.375	-83.125
11375	23905	45.375	-108.875
10764	23172	44.625	-115.125
11802	24451	45.875	-90.375
11757	24406	45.875	-101.625
10974	23415	44.875	-113.375
11803	24452	45.875	-90.125
11756	24405	45.875	-101.875
11181	23659	45.125	-111.375
11646	24233	45.625	-85.875
11565	24152	45.625	-106.125
10507	22866	44.125	-73.625
10351	22687	44.125	-118.375
10698	23096	44.375	-75.125
10556	22929	44.375	-116.875
10126	22405	43.625	-70.875
9939	22204	43.625	-121.125
9731	21963	43.375	-122.375
11479	24009	45.375	-82.875
11374	23904	45.375	-109.125
11804	24453	45.875	-89.875
11755	24404	45.875	-102.125
10315	22636	43.875	-72.125
10147	22445	43.875	-119.875
11647	24234	45.625	-85.625
11564	24151	45.625	-106.375
9523	21722	43.125	-123.625
11805	24454	45.875	-89.625
11754	24403	45.875	-102.375
10763	23171	44.625	-115.375
11180	23658	45.125	-111.625
10973	23414	44.875	-113.625
11806	24455	45.875	-89.375
11753	24402	45.875	-102.625
11480	24010	45.375	-82.625
11373	23903	45.375	-109.375
11648	24235	45.625	-85.375
11563	24150	45.625	-106.625
10699	23097	44.375	-74.875
10555	22928	44.375	-117.125
10508	22867	44.125	-73.375
10350	22686	44.125	-118.625
11807	24456	45.875	-89.125
11752	24401	45.875	-102.875
10127	22406	43.625	-70.625
9938	22203	43.625	-121.375
9730	21962	43.375	-122.625
11179	23657	45.125	-111.875
11649	24236	45.625	-85.125
11562	24149	45.625	-106.875
11808	24457	45.875	-88.875
11751	24400	45.875	-103.125
11372	23902	45.375	-109.625
10762	23170	44.625	-115.625
10972	23413	44.875	-113.875
10316	22637	43.875	-71.875
10146	22444	43.875	-120.125
9522	21721	43.125	-123.875
11809	24458	45.875	-88.625
11750	24399	45.875	-103.375
11650	24237	45.625	-84.875
11561	24148	45.625	-107.125
10700	23098	44.375	-74.625
10554	22927	44.375	-117.375
11371	23901	45.375	-109.875
11810	24459	45.875	-88.375
11749	24398	45.875	-103.625
10509	22868	44.125	-73.125
10349	22685	44.125	-118.875
11178	23656	45.125	-112.125
10971	23412	44.875	-114.125
10761	23169	44.625	-115.875
11651	24238	45.625	-84.625
11560	24147	45.625	-107.375
11811	24460	45.875	-88.125
11748	24397	45.875	-103.875
10128	22407	43.625	-70.375
9937	22202	43.625	-121.625
9729	21961	43.375	-122.875
10317	22638	43.875	-71.625
10145	22443	43.875	-120.375
11370	23900	45.375	-110.125
11812	24461	45.875	-87.875
11747	24396	45.875	-104.125
11177	23655	45.125	-112.375
11652	24239	45.625	-84.375
11559	24146	45.625	-107.625
11952	24665	46.125	-95.875
11951	24664	46.125	-96.125
11953	24666	46.125	-95.625
11950	24663	46.125	-96.375
10701	23099	44.375	-74.375
10553	22926	44.375	-117.625
11954	24667	46.125	-95.375
11949	24662	46.125	-96.625
11955	24668	46.125	-95.125
11948	24661	46.125	-96.875
9521	21720	43.125	-124.125
11956	24669	46.125	-94.875
11947	24660	46.125	-97.125
11957	24670	46.125	-94.625
11946	24659	46.125	-97.375
10970	23411	44.875	-114.375
10510	22869	44.125	-72.875
10348	22684	44.125	-119.125
11813	24462	45.875	-87.625
11746	24395	45.875	-104.375
11958	24671	46.125	-94.375
11945	24658	46.125	-97.625
10760	23168	44.625	-116.125
11959	24672	46.125	-94.125
11944	24657	46.125	-97.875
11369	23899	45.375	-110.375
11960	24673	46.125	-93.875
11943	24656	46.125	-98.125
11653	24240	45.625	-84.125
11558	24145	45.625	-107.875
11961	24674	46.125	-93.625
11942	24655	46.125	-98.375
11814	24463	45.875	-87.375
11745	24394	45.875	-104.625
11962	24675	46.125	-93.375
11941	24654	46.125	-98.625
11176	23654	45.125	-112.625
10129	22408	43.625	-70.125
9936	22201	43.625	-121.875
11963	24676	46.125	-93.125
11940	24653	46.125	-98.875
10318	22639	43.875	-71.375
10144	22442	43.875	-120.625
9728	21960	43.375	-123.125
11964	24677	46.125	-92.875
11939	24652	46.125	-99.125
11815	24464	45.875	-87.125
11744	24393	45.875	-104.875
10969	23410	44.875	-114.625
10702	23100	44.375	-74.125
10552	22925	44.375	-117.875
11965	24678	46.125	-92.625
11938	24651	46.125	-99.375
11368	23898	45.375	-110.625
11654	24241	45.625	-83.875
11557	24144	45.625	-108.125
11966	24679	46.125	-92.375
11937	24650	46.125	-99.625
10896	23330	44.625	-75.625
10759	23167	44.625	-116.375
10511	22870	44.125	-72.625
10347	22683	44.125	-119.375
11967	24680	46.125	-92.125
11936	24649	46.125	-99.875
11816	24465	45.875	-86.875
11743	24392	45.875	-105.125
9520	21719	43.125	-124.375
11175	23653	45.125	-112.875
11968	24681	46.125	-91.875
11935	24648	46.125	-100.125
11655	24242	45.625	-83.625
11556	24143	45.625	-108.375
11367	23897	45.375	-110.875
11969	24682	46.125	-91.625
11934	24647	46.125	-100.375
11817	24466	45.875	-86.625
11742	24391	45.875	-105.375
10968	23409	44.875	-114.875
9935	22200	43.625	-122.125
11970	24683	46.125	-91.375
11933	24646	46.125	-100.625
10319	22640	43.875	-71.125
10143	22441	43.875	-120.875
10703	23101	44.375	-73.875
10551	22924	44.375	-118.125
9727	21959	43.375	-123.375
11971	24684	46.125	-91.125
11932	24645	46.125	-100.875
10897	23331	44.625	-75.375
10758	23166	44.625	-116.625
11656	24243	45.625	-83.375
11555	24142	45.625	-108.625
11174	23652	45.125	-113.125
11818	24467	45.875	-86.375
11741	24390	45.875	-105.625
10512	22871	44.125	-72.375
10346	22682	44.125	-119.625
11972	24685	46.125	-90.875
11931	24644	46.125	-101.125
11366	23896	45.375	-111.125
11973	24686	46.125	-90.625
11930	24643	46.125	-101.375
11819	24468	45.875	-86.125
11740	24389	45.875	-105.875
10967	23408	44.875	-115.125
11554	24141	45.625	-108.875
11974	24687	46.125	-90.375
11929	24642	46.125	-101.625
11173	23651	45.125	-113.375
10704	23102	44.375	-73.625
10550	22923	44.375	-118.375
11365	23895	45.375	-111.375
9934	22199	43.625	-122.375
10320	22641	43.875	-70.875
10142	22440	43.875	-121.125
10898	23332	44.625	-75.125
10757	23165	44.625	-116.875
11975	24688	46.125	-90.125
11928	24641	46.125	-101.875
11820	24469	45.875	-85.875
11739	24388	45.875	-106.125
11553	24140	45.625	-109.125
11976	24689	46.125	-89.875
11927	24640	46.125	-102.125
9726	21958	43.375	-123.625
10513	22872	44.125	-72.125
10345	22681	44.125	-119.875
11821	24470	45.875	-85.625
11738	24387	45.875	-106.375
10966	23407	44.875	-115.375
11977	24690	46.125	-89.625
11926	24639	46.125	-102.375
11172	23650	45.125	-113.625
11364	23894	45.375	-111.625
11552	24139	45.625	-109.375
11978	24691	46.125	-89.375
11925	24638	46.125	-102.625
11822	24471	45.875	-85.375
11737	24386	45.875	-106.625
10899	23333	44.625	-74.875
10756	23164	44.625	-117.125
10705	23103	44.375	-73.375
10549	22922	44.375	-118.625
11979	24692	46.125	-89.125
11924	24637	46.125	-102.875
10321	22642	43.875	-70.625
10141	22439	43.875	-121.375
9933	22198	43.625	-122.625
11363	23893	45.375	-111.875
10965	23406	44.875	-115.625
10514	22873	44.125	-71.875
10344	22680	44.125	-120.125
11551	24138	45.625	-109.625
11823	24472	45.875	-85.125
11736	24385	45.875	-106.875
11171	23649	45.125	-113.875
11980	24693	46.125	-88.875
11923	24636	46.125	-103.125
9725	21957	43.375	-123.875
11981	24694	46.125	-88.625
11922	24635	46.125	-103.375
10900	23334	44.625	-74.625
10755	23163	44.625	-117.375
11824	24473	45.875	-84.875
11735	24384	45.875	-107.125
10706	23104	44.375	-73.125
10548	22921	44.375	-118.875
11550	24137	45.625	-109.875
11362	23892	45.375	-112.125
11982	24695	46.125	-88.375
11921	24634	46.125	-103.625
11170	23648	45.125	-114.125
10964	23405	44.875	-115.875
10322	22643	43.875	-70.375
10140	22438	43.875	-121.625
9932	22197	43.625	-122.875
11825	24474	45.875	-84.625
11734	24383	45.875	-107.375
11983	24696	46.125	-88.125
11920	24633	46.125	-103.875
10515	22874	44.125	-71.625
10343	22679	44.125	-120.375
11549	24136	45.625	-110.125
11984	24697	46.125	-87.875
11919	24632	46.125	-104.125
11361	23891	45.375	-112.375
9724	21956	43.375	-124.125
10901	23335	44.625	-74.375
10754	23162	44.625	-117.625
11826	24475	45.875	-84.375
11733	24382	45.875	-107.625
12123	24901	46.375	-95.875
12122	24900	46.375	-96.125
12124	24902	46.375	-95.625
12121	24899	46.375	-96.375
12125	24903	46.375	-95.375
12120	24898	46.375	-96.625
10707	23105	44.375	-72.875
10547	22920	44.375	-119.125
12126	24904	46.375	-95.125
12119	24897	46.375	-96.875
11169	23647	45.125	-114.375
12127	24905	46.375	-94.875
12118	24896	46.375	-97.125
12128	24906	46.375	-94.625
12117	24895	46.375	-97.375
11985	24698	46.125	-87.625
11918	24631	46.125	-104.375
10963	23404	44.875	-116.125
12129	24907	46.375	-94.375
12116	24894	46.375	-97.625
11548	24135	45.625	-110.375
12130	24908	46.375	-94.125
12115	24893	46.375	-97.875
12131	24909	46.375	-93.875
12114	24892	46.375	-98.125
11827	24476	45.875	-84.125
11732	24381	45.875	-107.875
10323	22644	43.875	-70.125
10139	22437	43.875	-121.875
12132	24910	46.375	-93.625
12113	24891	46.375	-98.375
11360	23890	45.375	-112.625
11986	24699	46.125	-87.375
11917	24630	46.125	-104.625
12133	24911	46.375	-93.375
12112	24890	46.375	-98.625
10516	22875	44.125	-71.375
10342	22678	44.125	-120.625
9931	22196	43.625	-123.125
12134	24912	46.375	-93.125
12111	24889	46.375	-98.875
12135	24913	46.375	-92.875
12110	24888	46.375	-99.125
10902	23336	44.625	-74.125
10753	23161	44.625	-117.875
11168	23646	45.125	-114.625
11987	24700	46.125	-87.125
11916	24629	46.125	-104.875
11547	24134	45.625	-110.625
11828	24477	45.875	-83.875
11731	24380	45.875	-108.125
12136	24914	46.375	-92.625
12109	24887	46.375	-99.375
10708	23106	44.375	-72.625
10546	22919	44.375	-119.375
10962	23403	44.875	-116.375
9723	21955	43.375	-124.375
12137	24915	46.375	-92.375
12108	24886	46.375	-99.625
11359	23889	45.375	-112.875
12138	24916	46.375	-92.125
12107	24885	46.375	-99.875
11988	24701	46.125	-86.875
11915	24628	46.125	-105.125
12139	24917	46.375	-91.875
12106	24884	46.375	-100.125
11829	24478	45.875	-83.625
11730	24379	45.875	-108.375
11546	24133	45.625	-110.875
10324	22645	43.875	-69.875
10138	22436	43.875	-122.125
12140	24918	46.375	-91.625
12105	24883	46.375	-100.375
10517	22876	44.125	-71.125
10341	22677	44.125	-120.875
11167	23645	45.125	-114.875
11989	24702	46.125	-86.625
11914	24627	46.125	-105.375
10903	23337	44.625	-73.875
10752	23160	44.625	-118.125
9930	22195	43.625	-123.375
12141	24919	46.375	-91.375
12104	24882	46.375	-100.625
10961	23402	44.875	-116.625
11358	23888	45.375	-113.125
11729	24378	45.875	-108.625
12142	24920	46.375	-91.125
12103	24881	46.375	-100.875
10709	23107	44.375	-72.375
10545	22918	44.375	-119.625
11990	24703	46.125	-86.375
11913	24626	46.125	-105.625
11545	24132	45.625	-111.125
12143	24921	46.375	-90.875
12102	24880	46.375	-101.125
12144	24922	46.375	-90.625
12101	24879	46.375	-101.375
11166	23644	45.125	-115.125
11991	24704	46.125	-86.125
11912	24625	46.125	-105.875
11728	24377	45.875	-108.875
12145	24923	46.375	-90.375
12100	24878	46.375	-101.625
11357	23887	45.375	-113.375
10325	22646	43.875	-69.625
10137	22435	43.875	-122.375
10904	23338	44.625	-73.625
10751	23159	44.625	-118.375
10518	22877	44.125	-70.875
10340	22676	44.125	-121.125
11098	23568	44.875	-75.125
10960	23401	44.875	-116.875
11544	24131	45.625	-111.375
11992	24705	46.125	-85.875
11911	24624	46.125	-106.125
12146	24924	46.375	-90.125
12099	24877	46.375	-101.875
9929	22194	43.625	-123.625
10710	23108	44.375	-72.125
10544	22917	44.375	-119.875
11727	24376	45.875	-109.125
